campaign_id,maker_user_id_hash,title,when_open,start_datetime,end_datetime,product_type,photo_url,nick_name,corp_name,participation_cnt,total_backed_amount,target_amount,achievement_rate,signature_cnt,remaining_day,end_yn,core_message,cust_value_code_nm,advertisement,acid,landing_url,link_url,additional_param,badge_urls,collection_id,maker_club_grade,maker_club_icon_url,is_delivery_available,is_global_shipping_available,has_coupon,category_code,category_name,status,wish_cnt,comment_cnt,positive_comment_cnt,neutral_comment_cnt,negative_comment_cnt,detail_view_cnt,maker_name,biz_model,status_simplified,total_funding_amount,avg_order_amount,wish_to_participation_rate,view_to_participation_rate,negative_rate,positive_rate
400698,m_0d802938d556,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,2026-04-23T15:59:59+09:00,2026-04-23T15:59:59,2026-05-07T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400698.jpeg,주식회사 그린웨이,주식회사 그린웨이,71,3600000,5000000,72,24,-3,1,주변기기 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/400698,/web/campaign/detail/400698,,[],,,,True,True,False,B0070,주변기기,success,6,9,6,1,2,6305,주식회사 그린웨이,PREORDER,마감,3600000,50704,11.833333333333334,0.011260904044409199,0.2222222222222222,0.6666666666666666
397555,m_5b5ba218f564,예민한 피부도 매일 쓰는 저자극 바이브 세럼,2026-04-16T09:59:59+09:00,2026-04-16T09:59:59,2026-05-07T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397555.jpeg,스튜디오 유열,스튜디오 유열,69,2310000,3000000,77,21,-3,1,스킨케어 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/397555,/web/campaign/detail/397555,,[],,,,True,False,False,B0190,스킨케어,success,7,12,8,3,1,5229,스튜디오 유열,PREORDER,마감,2310000,33478,9.857142857142858,0.013195639701663799,0.08333333333333333,0.6666666666666666
399126,m_044d5378f746,정선 사북의 특별한 이야기를 담은 초경량 베이커리,2026-04-14T15:59:59+09:00,2026-04-14T15:59:59,2026-05-05T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399126.jpeg,주식회사 포근,주식회사 포근 컴퍼니,630,57200000,10000000,572,259,-5,1,푸드 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/399126,/web/campaign/detail/399126,,[],,,,True,False,False,B0150,푸드,success,113,80,47,24,9,32406,주식회사 포근 컴퍼니,PREORDER,마감,57200000,90794,5.575221238938053,0.019440844288094797,0.1125,0.5875
398616,m_cf086b67cf2a,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,2026-04-04T16:59:59+09:00,2026-04-04T16:59:59,2026-05-04T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,브랜드 온하루,브랜드 온하루,1150,32910000,3000000,1097,491,-6,1,주변기기 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/398616,/web/campaign/detail/398616,,[],,PURPLE,,True,False,True,B0070,주변기기,success,177,81,46,26,9,73064,브랜드 온하루,PREORDER,마감,32910000,28617,6.497175141242938,0.015739625533778605,0.1111111111111111,0.5679012345679012
396502,m_e859f71cbf9a,공간 분위기를 바꾸는 호텔식 바이브 조명,2026-04-04T10:59:59+09:00,2026-04-04T10:59:59,2026-05-04T10:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396502.jpeg,온하루,온하루,50,2840000,2000000,142,26,-6,1,홈리빙 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/396502,/web/campaign/detail/396502,,[],,,,True,False,False,B0120,홈리빙,success,14,15,13,1,1,3529,온하루,PREORDER,마감,2840000,56800,3.5714285714285716,0.014168319637291017,0.06666666666666667,0.8666666666666667
399599,m_769e034ca3bb,출근룩부터 여행까지 가능한 데일리 슈즈,2026-04-13T09:59:59+09:00,2026-04-13T09:59:59,2026-05-04T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399599.jpeg,메이커 로컬랩,메이커 로컬랩,33,1980000,3000000,66,11,-6,1,패션·잡화 카테고리에서 일상 문제를 해결하는 데일리 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/399599,/web/campaign/detail/399599,,[],,,,True,False,True,B0170,패션·잡화,success,3,4,2,1,1,7657,메이커 로컬랩,REWARD,마감,1980000,60000,11.0,0.0043097818989160245,0.25,0.5
397097,m_f7761e946482,작은 집도 넓게 쓰는 접이식 프리미엄 수납템,2026-04-04T10:59:59+09:00,2026-04-04T10:59:59,2026-05-04T10:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397097.jpeg,메이커 루미에르,메이커 루미에르,25,1750000,1000000,175,12,-6,1,홈리빙 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/397097,/web/campaign/detail/397097,,[],,GREEN,,True,False,False,B0120,홈리빙,success,2,0,0,0,0,4492,메이커 루미에르,PREORDER,마감,1750000,70000,12.5,0.005565449688334817,0.0,0.0
398105,m_1161d90c92de,예민한 피부도 매일 쓰는 저자극 미니 세럼,2026-04-19T22:59:59+09:00,2026-04-19T22:59:59,2026-05-03T22:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398105.jpeg,아이무드,아이무드,40,1800000,10000000,18,14,-7,1,스킨케어 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398105,/web/campaign/detail/398105,,[],,,,True,True,False,B0190,스킨케어,success,5,9,4,4,1,4261,아이무드,PREORDER,마감,1800000,45000,8.0,0.009387467730579677,0.1111111111111111,0.4444444444444444
401691,m_3b4fc9aea116,물끓임 필요 없는 셀프히팅 하이브리드 머신,2026-04-03T04:59:59+09:00,2026-04-03T04:59:59,2026-05-03T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401691.jpeg,브랜드 제로랩,브랜드 제로랩,10,900000,2000000,45,6,-7,1,테크·가전 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/401691,/web/campaign/detail/401691,,[],,PURPLE,,True,False,False,B0050,테크·가전,success,2,0,0,0,0,2729,브랜드 제로랩,PREORDER,마감,900000,90000,5.0,0.003664345914254306,0.0,0.0
399714,m_df001a5319ca,꽂는 순간 숫자로 보이는 충전 속도ㅣ리얼 LED 케이블,2026-04-18T09:59:59+09:00,2026-04-18T09:59:59,2026-05-02T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399714.jpeg,주식회사 아이무드,주식회사 아이무드 컴퍼니,768,54400000,5000000,1088,205,-8,1,주변기기 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/399714,/web/campaign/detail/399714,,[],,BLUE,,True,True,False,B0070,주변기기,success,86,73,39,25,9,43737,주식회사 아이무드 컴퍼니,REWARD,마감,54400000,70833,8.930232558139535,0.017559503395294603,0.1232876712328767,0.5342465753424658
396229,m_5a5f8535b3bf,출근길 배터리 걱정 없는 초경량 프리미엄 보조배터리,2026-04-11T21:59:59+09:00,2026-04-11T21:59:59,2026-05-02T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396229.jpeg,스튜디오 유열,스튜디오 유열 컴퍼니,55,3090000,3000000,103,22,-8,1,주변기기 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/396229,/web/campaign/detail/396229,,[],,,,True,False,False,B0070,주변기기,success,7,5,3,2,0,5086,스튜디오 유열 컴퍼니,PREORDER,마감,3090000,56182,7.857142857142857,0.01081399921352733,0.0,0.6
400418,m_862b5e1e9918,집에서도 가능한 컴팩트 미니 트레이닝 세트,2026-04-18T09:59:59+09:00,2026-04-18T09:59:59,2026-05-02T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400418.jpeg,브랜드 루미에르,브랜드 루미에르 컴퍼니,23,1030000,1000000,103,5,-8,1,스포츠·모빌리티 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스포츠·모빌리티,False,0,https://demo-source.example.invalid/web/campaign/detail/400418,/web/campaign/detail/400418,,[],,,,True,False,False,B0160,스포츠·모빌리티,success,2,2,1,0,1,5016,브랜드 루미에르 컴퍼니,REWARD,마감,1030000,44783,11.5,0.004585326953748007,0.5,0.5
398137,m_8eff607765d7,"아침 3분 완성, 진한 풍미의 제로 간편식",2026-04-02T08:59:59+09:00,2026-04-02T08:59:59,2026-05-02T08:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/398137.jpeg,스튜디오 유열,스튜디오 유열,17,870000,3000000,29,12,-8,1,푸드 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/398137,/web/campaign/detail/398137,,[],,BLUE,,True,False,False,B0150,푸드,success,7,6,4,2,0,5145,스튜디오 유열,REWARD,마감,870000,51176,2.4285714285714284,0.003304178814382896,0.0,0.6666666666666666
395595,m_17dc402eb8d6,물끓임 필요 없는 셀프히팅 클린 머신,2026-04-10T16:59:59+09:00,2026-04-10T16:59:59,2026-05-01T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,브랜드 그린웨이,브랜드 그린웨이,2924,134400000,10000000,1344,1198,-9,1,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/395595,/web/campaign/detail/395595,,[],,,,True,False,False,B0050,테크·가전,success,458,85,42,25,18,216873,브랜드 그린웨이,PREORDER,마감,134400000,45964,6.384279475982533,0.013482545083989246,0.21176470588235294,0.49411764705882355
395945,m_9d19d186638c,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",2026-04-10T07:59:59+09:00,2026-04-10T07:59:59,2026-05-01T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395945.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,269,13000000,5000000,260,48,-9,1,테크·가전 카테고리에서 일상 문제를 해결하는 데일리 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/395945,/web/campaign/detail/395945,,[],,,,True,False,False,B0050,테크·가전,success,15,47,32,12,3,14142,스튜디오 그린웨이,PREORDER,마감,13000000,48327,17.933333333333334,0.01902135482958563,0.06382978723404255,0.6808510638297872
400144,m_688b57142601,"전 객실 오션뷰 감성 숙소, 바이브 카라반 패키지",2026-04-01T08:59:59+09:00,2026-04-01T08:59:59,2026-05-01T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400144.jpeg,리디아,리디아,134,1020000,3000000,34,33,-9,1,여행·레저 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,여행·레저,True,0,https://demo-source.example.invalid/web/campaign/detail/400144,/web/campaign/detail/400144,,[],,,,True,False,False,B0140,여행·레저,success,11,23,18,4,1,9778,리디아,PREORDER,마감,1020000,7612,12.181818181818182,0.013704233994681939,0.043478260869565216,0.782608695652174
400565,m_35d54d6d0459,출근룩부터 여행까지 가능한 감성 슈즈,2026-03-31T03:59:59+09:00,2026-03-31T03:59:59,2026-04-30T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400565.jpeg,주식회사 두이즈,주식회사 두이즈 컴퍼니,845,66400000,5000000,1328,299,-10,1,패션·잡화 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/400565,/web/campaign/detail/400565,,[],,BLUE,,True,False,True,B0170,패션·잡화,success,128,67,34,23,10,48720,주식회사 두이즈 컴퍼니,REWARD,마감,66400000,78580,6.6015625,0.0173440065681445,0.14925373134328357,0.5074626865671642
399275,m_f31172e20856,예민한 아이도 잘 먹는 제로 간식,2026-03-31T02:59:59+09:00,2026-03-31T02:59:59,2026-04-30T02:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399275.jpeg,스튜디오 청연,스튜디오 청연,97,8400000,20000000,42,39,-10,1,반려동물 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/399275,/web/campaign/detail/399275,,[],,,,True,False,False,B0180,반려동물,success,17,0,0,0,0,3035,스튜디오 청연,REWARD,마감,8400000,86598,5.705882352941177,0.031960461285008235,0.0,0.0
393292,m_0342f0ff379d,반려동물 털 걱정을 줄이는 올인원 클리너,2026-03-30T08:59:59+09:00,2026-03-30T08:59:59,2026-04-29T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,주식회사 루미에르,주식회사 루미에르,3926,244800000,20000000,1224,1405,-11,1,반려동물 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/393292,/web/campaign/detail/393292,,[],,,,True,False,False,B0180,반려동물,success,550,68,33,24,11,201740,주식회사 루미에르,PREORDER,마감,244800000,62354,7.138181818181818,0.01946069197977595,0.16176470588235295,0.4852941176470588
394190,m_24b62d4bcbac,예민한 피부도 매일 쓰는 저자극 시그니처 세럼,2026-04-08T06:59:59+09:00,2026-04-08T06:59:59,2026-04-29T06:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394190.jpeg,메이커 두이즈,메이커 두이즈,75,3400000,5000000,68,16,-11,1,스킨케어 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/394190,/web/campaign/detail/394190,,[],,,,True,False,False,B0190,스킨케어,success,5,6,3,3,0,2859,메이커 두이즈,PREORDER,마감,3400000,45333,15.0,0.026232948583420776,0.0,0.5
399317,m_82190bbb6dd6,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",2026-03-29T20:59:59+09:00,2026-03-29T20:59:59,2026-04-28T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,주식회사 로컬랩,주식회사 로컬랩,6298,214800000,20000000,1074,994,-12,1,홈리빙 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,홈리빙,True,0,https://demo-source.example.invalid/web/campaign/detail/399317,/web/campaign/detail/399317,,[],,GREEN,,True,False,False,B0120,홈리빙,success,406,83,47,27,9,403618,주식회사 로컬랩,PREORDER,마감,214800000,34106,15.51231527093596,0.01560386305863465,0.10843373493975904,0.5662650602409639
396873,m_a93909aa5cd2,집에서도 가능한 컴팩트 하이브리드 트레이닝 세트,2026-03-29T14:59:59+09:00,2026-03-29T14:59:59,2026-04-28T14:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396873.jpeg,메이커 사북상회,메이커 사북상회,2172,115600000,20000000,578,448,-12,1,스포츠·모빌리티 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,스포츠·모빌리티,False,0,https://demo-source.example.invalid/web/campaign/detail/396873,/web/campaign/detail/396873,,[],,,,True,False,True,B0160,스포츠·모빌리티,success,173,75,42,26,7,130875,메이커 사북상회,PREORDER,마감,115600000,53223,12.554913294797688,0.01659598853868195,0.09333333333333334,0.56
398151,m_b0545a431d4e,피부의 기초 상태를 바꾸는 프리미엄 앰플+크림세트,2026-03-29T23:59:59+09:00,2026-03-29T23:59:59,2026-04-28T23:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/398151.jpeg,주식회사 사북상회,주식회사 사북상회,246,11400000,20000000,57,91,-12,1,스킨케어 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398151,/web/campaign/detail/398151,,[],,,,True,False,False,B0190,스킨케어,success,31,57,28,22,7,10875,주식회사 사북상회,REWARD,마감,11400000,46341,7.935483870967742,0.022620689655172412,0.12280701754385964,0.49122807017543857
395496,m_b833c898db64,"축축한 욕실 이제 안녕, 초강력 미니 욕실템",2026-04-07T11:59:59+09:00,2026-04-07T11:59:59,2026-04-28T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395496.jpeg,메이커 사북상회,메이커 사북상회 컴퍼니,550,8500000,5000000,170,147,-12,1,홈리빙 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/395496,/web/campaign/detail/395496,,[],,,,True,False,True,B0120,홈리빙,success,53,80,46,25,9,47102,메이커 사북상회 컴퍼니,PREORDER,마감,8500000,15455,10.377358490566039,0.011676786548341896,0.1125,0.575
394137,m_fa60b5047bc8,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 초경량",2026-04-07T16:59:59+09:00,2026-04-07T16:59:59,2026-04-28T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394137.jpeg,주식회사 메디비티,주식회사 메디비티,21,2010000,3000000,67,5,-12,1,테크·가전 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/394137,/web/campaign/detail/394137,,[],,,,True,False,False,B0050,테크·가전,success,2,4,0,4,0,7215,주식회사 메디비티,PREORDER,마감,2010000,95714,10.5,0.0029106029106029108,0.0,0.0
402894,m_259123950c79,첫째도 둘째도 쓰는 엄마 추천 리얼,2026-04-06T15:59:59+09:00,2026-04-06T15:59:59,2026-04-27T15:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402894.jpeg,그린웨이,그린웨이 컴퍼니,369,10560000,1000000,1056,42,-13,1,유아·키즈 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/402894,/web/campaign/detail/402894,,[],,GREEN,,True,False,True,B0210,유아·키즈,success,11,57,39,13,5,19887,그린웨이 컴퍼니,REWARD,마감,10560000,28618,33.54545454545455,0.018554834816714435,0.08771929824561403,0.6842105263157895
397605,m_a802d4a6319d,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,2026-03-28T19:59:59+09:00,2026-03-28T19:59:59,2026-04-27T19:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397605.jpeg,주식회사 로컬랩,주식회사 로컬랩,108,9670000,1000000,967,35,-13,1,스킨케어 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/397605,/web/campaign/detail/397605,,[],,GREEN,,True,True,False,B0190,스킨케어,success,20,14,9,3,2,5603,주식회사 로컬랩,REWARD,마감,9670000,89537,5.4,0.019275388184900946,0.14285714285714285,0.6428571428571429
397670,m_f95308983efd,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,2026-04-06T20:59:59+09:00,2026-04-06T20:59:59,2026-04-27T20:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397670.jpeg,브랜드 유열,브랜드 유열,43,1650000,3000000,55,20,-13,1,주변기기 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/397670,/web/campaign/detail/397670,,[],,,,True,False,False,B0070,주변기기,success,11,7,3,2,2,6468,브랜드 유열,REWARD,마감,1650000,38372,3.909090909090909,0.0066481137909709335,0.2857142857142857,0.42857142857142855
393766,m_7b155544e4f8,선물하기 좋은 프리미엄 클린 디저트 세트,2026-04-05T17:59:59+09:00,2026-04-05T17:59:59,2026-04-26T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393766.jpeg,스튜디오 제로랩,스튜디오 제로랩,298,9880000,1000000,988,132,-14,1,푸드 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/393766,/web/campaign/detail/393766,,[],,BLUE,,True,False,False,B0150,푸드,success,48,69,47,13,9,15645,스튜디오 제로랩,PREORDER,마감,9880000,33154,6.208333333333333,0.01904761904761905,0.13043478260869565,0.6811594202898551
401169,m_812b9594361b,"보이지 않는 바람의 차이, 공간까지 시원한 클린 선풍기",2026-04-05T03:59:59+09:00,2026-04-05T03:59:59,2026-04-26T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/401169.jpeg,주식회사 루미에르,주식회사 루미에르,52,2180000,2000000,109,11,-14,1,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/401169,/web/campaign/detail/401169,,[],,,,True,True,True,B0050,테크·가전,success,2,11,6,2,3,6489,주식회사 루미에르,REWARD,마감,2180000,41923,26.0,0.008013561411619664,0.2727272727272727,0.5454545454545454
402443,m_015f56c5b8b9,"아침 3분 완성, 진한 풍미의 스마트 간편식",2026-04-11T03:59:59+09:00,2026-04-11T03:59:59,2026-04-25T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402443.jpeg,주식회사 리빙온,주식회사 리빙온,543,28400000,20000000,142,222,-15,1,푸드 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402443,/web/campaign/detail/402443,,[],,,,True,False,False,B0150,푸드,success,94,0,0,0,0,40067,주식회사 리빙온,REWARD,마감,28400000,52302,5.776595744680851,0.013552299897671401,0.0,0.0
399094,m_d81daabddf33,작은 집도 넓게 쓰는 접이식 클린 수납템,2026-04-04T11:59:59+09:00,2026-04-04T11:59:59,2026-04-25T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399094.jpeg,메이커 리디아,메이커 리디아,328,19400000,20000000,97,148,-15,1,홈리빙 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/399094,/web/campaign/detail/399094,,[],,BLUE,,True,False,False,B0120,홈리빙,success,54,64,42,18,4,12133,메이커 리디아,PREORDER,마감,19400000,59146,6.074074074074074,0.027033709717299927,0.0625,0.65625
398206,m_adb4e4c3054e,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,2026-04-11T01:59:59+09:00,2026-04-11T01:59:59,2026-04-25T01:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398206.jpeg,스튜디오 유열,스튜디오 유열,184,7400000,10000000,74,59,-15,1,푸드 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/398206,/web/campaign/detail/398206,,[],,,,True,False,False,B0150,푸드,success,31,24,14,7,3,12777,스튜디오 유열,PREORDER,마감,7400000,40217,5.935483870967742,0.014400876575095875,0.125,0.5833333333333334
399272,m_a252bd6c7988,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 시그니처",2026-04-03T07:59:59+09:00,2026-04-03T07:59:59,2026-04-24T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399272.jpeg,메이커 로컬랩,메이커 로컬랩 컴퍼니,453,28600000,20000000,143,114,-16,1,테크·가전 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/399272,/web/campaign/detail/399272,,[],,,,True,False,False,B0050,테크·가전,success,46,80,44,32,4,12735,메이커 로컬랩 컴퍼니,PREORDER,마감,28600000,63135,9.847826086956522,0.035571260306242636,0.05,0.55
401781,m_8a35855bd965,꽂는 순간 숫자로 보이는 충전 속도ㅣ시그니처 LED 케이블,2026-04-03T20:59:59+09:00,2026-04-03T20:59:59,2026-04-24T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401781.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,467,13100000,10000000,131,82,-16,1,주변기기 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/401781,/web/campaign/detail/401781,,[],,,,True,False,False,B0070,주변기기,success,26,74,43,17,14,23566,스튜디오 그린웨이,PREORDER,마감,13100000,28051,17.96153846153846,0.01981668505473988,0.1891891891891892,0.581081081081081
399436,m_fa492dc6083d,러닝 입문자를 위한 스마트 미니 밴드,2026-04-03T02:59:59+09:00,2026-04-03T02:59:59,2026-04-24T02:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399436.jpeg,스튜디오 브레바,스튜디오 브레바,189,7600000,20000000,38,64,-16,1,스포츠·모빌리티 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스포츠·모빌리티,False,0,https://demo-source.example.invalid/web/campaign/detail/399436,/web/campaign/detail/399436,,[],,,,True,True,False,B0160,스포츠·모빌리티,success,30,37,25,10,2,15214,스튜디오 브레바,PREORDER,마감,7600000,40212,6.3,0.012422768502694886,0.05405405405405406,0.6756756756756757
395833,m_70266c20f9a8,"여름 출산 준비 필수템, 부드러운 프로 세트",2026-04-03T12:59:59+09:00,2026-04-03T12:59:59,2026-04-24T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395833.jpeg,무딕스,무딕스,23,780000,2000000,39,8,-16,1,유아·키즈 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/395833,/web/campaign/detail/395833,,[],,,,True,False,True,B0210,유아·키즈,success,5,3,3,0,0,3026,무딕스,PREORDER,마감,780000,33913,4.6,0.00760079312623926,0.0,1.0
393483,m_b14aa804ce43,물끓임 필요 없는 셀프히팅 클린 머신,2026-04-02T11:59:59+09:00,2026-04-02T11:59:59,2026-04-23T11:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393483.jpeg,아이무드,아이무드,91,3100000,10000000,31,29,-17,1,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/393483,/web/campaign/detail/393483,,[],,,,True,False,False,B0050,테크·가전,success,12,9,6,3,0,7441,아이무드,REWARD,마감,3100000,34066,7.583333333333333,0.012229539040451553,0.0,0.6666666666666666
402770,m_ca64c3f6cc19,"전 객실 오션뷰 감성 숙소, 클린 카라반 패키지",2026-04-02T12:59:59+09:00,2026-04-02T12:59:59,2026-04-23T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402770.jpeg,메이커 로컬랩,메이커 로컬랩,84,870000,3000000,29,15,-17,1,여행·레저 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/402770,/web/campaign/detail/402770,,[],,PURPLE,,True,False,False,B0140,여행·레저,success,9,0,0,0,0,7592,메이커 로컬랩,PREORDER,마감,870000,10357,9.333333333333334,0.011064278187565859,0.0,0.0
